power,current,time
1.33600,260.89999,10376
1.33600,260.89999,10381
1.33600,260.89999,10386
1.33600,260.89999,10391
1.33600,260.89999,10396
1.33600,260.89999,10401
1.33600,260.89999,10407
1.33600,260.89999,10412
1.33600,260.89999,10417
1.33600,260.89999,10422
1.33600,260.89999,10427
1.33600,260.89999,10432
1.31400,256.10000,10438
1.31400,256.10000,10443
1.31400,256.10000,10449
1.31400,256.10000,10454
1.31400,256.10000,10459
1.31400,256.10000,10464
1.31400,256.10000,10469
1.31400,256.10000,10474
1.31400,256.10000,10479
1.31400,256.10000,10484
1.31400,256.10000,10489
1.31400,256.10000,10495
1.31400,270.50000,10500
1.38600,270.50000,10505
1.38600,270.50000,10510
1.38600,270.50000,10515
1.38600,270.50000,10520
1.38600,270.50000,10525
1.38600,270.50000,10530
1.38600,270.50000,10536
1.38600,270.50000,10541
1.38600,270.50000,10546
1.38600,270.50000,10551
1.38600,270.50000,10556
1.38600,270.50000,10561
1.38600,260.39999,10566
1.32800,260.39999,10571
1.32800,260.39999,10577
1.32800,260.39999,10583
1.32800,260.39999,10588
1.32800,260.39999,10593
1.32800,260.39999,10598
1.32800,260.39999,10603
1.32800,260.39999,10608
1.32800,260.39999,10613
1.32800,260.39999,10619
1.32800,260.39999,10624
1.32800,260.39999,10629
1.32800,357.29998,10634
1.80800,357.29998,10639
1.80800,357.29998,10644
1.80800,357.29998,10649
1.80800,357.29998,10654
1.80800,357.29998,10660
1.80800,357.29998,10666
1.80800,357.29998,10671
1.80800,357.29998,10676
1.80800,357.29998,10681
1.80800,357.29998,10686
1.80800,357.29998,10691
1.80800,357.29998,10696
1.92000,378.89999,10701
1.92000,378.89999,10707
1.92000,378.89999,10712
1.92000,378.89999,10717
1.92000,378.89999,10722
1.92000,378.89999,10727
1.92000,378.89999,10732
1.92000,378.89999,10737
1.92000,378.89999,10742
1.92000,378.89999,10749
1.92000,378.89999,10754
1.92000,378.89999,10759
1.92000,377.70001,10764
1.92000,377.70001,10769
1.92000,377.70001,10774
1.92000,377.70001,10779
1.92000,377.70001,10784
1.92000,377.70001,10790
1.92000,377.70001,10795
1.92000,377.70001,10800
1.92000,377.70001,10805
1.92000,377.70001,10810
1.92000,377.70001,10815
1.92000,377.70001,10820
1.92000,377.70001,10825
1.92000,377.50000,10830
1.91000,377.50000,10836
1.91000,377.50000,10841
1.91000,377.50000,10846
1.91000,377.50000,10851
1.91000,377.50000,10856
1.91000,377.50000,10861
1.91000,377.50000,10866
1.91000,377.50000,10871
1.91000,377.50000,10877
1.91000,377.50000,10882
1.91000,377.50000,10887
1.91000,377.50000,10892
1.91000,382.50000,10897
1.93600,382.50000,10902
1.93600,382.50000,10907
1.93600,382.50000,10912
1.93600,382.50000,10918
1.93600,382.50000,10923
1.93600,382.50000,10928
1.93600,382.50000,10933
1.93600,382.50000,10939
1.93600,382.50000,10944
1.93600,382.50000,10949
1.93600,382.50000,10954
1.93600,382.50000,10959
1.93600,372.19998,10965
1.88800,372.19998,10970
1.88800,372.19998,10975
1.88800,372.19998,10980
1.88800,372.19998,10985
1.88800,372.19998,10990
1.88800,372.19998,10995
1.88800,372.19998,11000
1.88800,372.19998,11006
1.88800,372.19998,11011
1.88800,372.19998,11016
1.88800,372.19998,11021
1.88800,372.19998,11026
1.95600,386.19998,11031
1.95600,386.19998,11037
1.95600,386.19998,11042
1.95600,386.19998,11048
1.95600,386.19998,11053
1.95600,386.19998,11058
1.95600,386.19998,11063
