,power,current,time
2845,1.154,225.19998999999999,14570
2846,1.154,225.19998999999999,14575
2847,1.154,225.19998999999999,14580
2848,1.154,225.19998999999999,14585
2849,1.154,225.19998999999999,14591
2850,1.154,240.39999,14596
2851,1.232,240.39999,14601
2852,1.232,240.39999,14606
2853,1.232,240.39999,14611
2854,1.232,240.39999,14617
2855,1.232,240.39999,14622
2856,1.232,240.39999,14627
2857,1.232,240.39999,14632
2858,1.232,240.39999,14637
2859,1.232,240.39999,14642
2860,1.232,240.39999,14647
2861,1.232,240.39999,14652
2862,1.232,240.39999,14658
2863,1.232,241.39999,14663
2864,1.236,241.39999,14668
2865,1.236,241.39999,14673
2866,1.236,241.39999,14679
2867,1.236,241.39999,14684
2868,1.236,241.39999,14689
2869,1.236,241.39999,14694
2870,1.236,241.39999,14700
2871,1.236,241.39999,14705
2872,1.236,241.39999,14710
2873,1.236,241.39999,14715
2874,1.236,241.39999,14720
2875,1.236,241.39999,14725
2876,1.246,242.69998999999999,14730
2877,1.246,242.69998999999999,14735
2878,1.246,242.69998999999999,14741
2879,1.246,242.69998999999999,14746
2880,1.246,242.69998999999999,14751
2881,1.246,242.69998999999999,14756
2882,1.246,242.69998999999999,14762
2883,1.246,242.69998999999999,14767
2884,1.246,242.69998999999999,14772
2885,1.246,242.69998999999999,14777
2886,1.246,242.69998999999999,14782
2887,1.246,242.69998999999999,14788
2888,1.246,242.69998999999999,14793
2889,1.232,240.69998999999999,14798
2890,1.232,240.69998999999999,14803
2891,1.232,240.69998999999999,14808
2892,1.232,240.69998999999999,14813
2893,1.232,240.69998999999999,14818
2894,1.232,240.69998999999999,14823
2895,1.232,240.69998999999999,14829
2896,1.232,240.69998999999999,14834
2897,1.232,240.69998999999999,14839
2898,1.232,240.69998999999999,14844
2899,1.232,240.69998999999999,14850
2900,1.232,240.69998999999999,14855
2901,1.232,222.99998,14860
2902,1.144,222.99998,14865
2903,1.144,222.99998,14871
2904,1.144,222.99998,14876
2905,1.144,222.99998,14881
2906,1.144,222.99998,14886
2907,1.144,222.99998,14891
2908,1.144,222.99998,14896
2909,1.144,222.99998,14901
2910,1.144,222.99998,14906
2911,1.144,222.99998,14912
2912,1.144,222.99998,14917
2913,1.144,222.99998,14922
2914,1.144,238.6,14927
2915,1.222,238.6,14932
2916,1.222,238.6,14937
2917,1.222,238.6,14943
2918,1.222,238.6,14948
2919,1.222,238.6,14954
2920,1.222,238.6,14959
2921,1.222,238.6,14964
2922,1.222,238.6,14969
2923,1.222,238.6,14974
2924,1.222,238.6,14979
2925,1.222,238.6,14984
2926,1.222,238.6,14989
2927,1.21,236.09999,14994
2928,1.21,236.09999,15000
2929,1.21,236.09999,15005
2930,1.21,236.09999,15010
2931,1.21,236.09999,15015
2932,1.21,236.09999,15020
2933,1.21,236.09999,15025
2934,1.21,236.09999,15030
2935,1.21,236.09999,15035
2936,1.21,236.09999,15041
2937,1.21,236.09999,15047
2938,1.21,236.09999,15052
2939,1.21,236.09999,15057
2940,1.098,214.0,15062
2941,1.098,214.0,15067
2942,1.098,214.0,15072
2943,1.098,214.0,15077
2944,1.098,214.0,15083
2945,1.098,214.0,15088
2946,1.098,214.0,15093
2947,1.098,214.0,15098
2948,1.098,214.0,15103
2949,1.098,214.0,15108
2950,1.098,214.0,15113
2951,1.098,214.0,15118
2952,1.098,214.0,15123
2953,1.478,288.69998,15129
2954,1.478,288.69998,15134
2955,1.478,288.69998,15139
2956,1.478,288.69998,15144
2957,1.478,288.69998,15149
2958,1.478,288.69998,15154
2959,1.478,288.69998,15159
2960,1.478,288.69998,15164
2961,1.478,288.69998,15170
2962,1.478,288.69998,15175
2963,1.478,288.69998,15180
2964,1.478,288.69998,15185
2965,1.478,254.3,15190
2966,1.3,254.3,15195
2967,1.3,254.3,15200
2968,1.3,254.3,15205
2969,1.3,254.3,15212
2970,1.3,254.3,15217
2971,1.3,254.3,15222
2972,1.3,254.3,15227
2973,1.3,254.3,15232
2974,1.3,254.3,15237
2975,1.3,254.3,15242
2976,1.3,254.3,15247
2977,1.3,254.3,15253
2978,1.3,244.69998999999999,15258
2979,1.258,244.69998999999999,15263
2980,1.258,244.69998999999999,15268
2981,1.258,244.69998999999999,15273
2982,1.258,244.69998999999999,15278
2983,1.258,244.69998999999999,15283
2984,1.258,244.69998999999999,15288
2985,1.258,244.69998999999999,15293
2986,1.258,244.69998999999999,15299
2987,1.258,244.69998999999999,15304
2988,1.258,244.69998999999999,15309
2989,1.258,244.69998999999999,15314
2990,1.258,244.69998999999999,15319
2991,1.128,219.69998999999999,15325
2992,1.128,219.69998999999999,15330
2993,1.128,219.69998999999999,15335
2994,1.128,219.69998999999999,15341
2995,1.128,219.69998999999999,15346
2996,1.128,219.69998999999999,15351
2997,1.128,219.69998999999999,15356
2998,1.128,219.69998999999999,15361
2999,1.128,219.69998999999999,15366
3000,1.128,219.69998999999999,15371
3001,1.128,219.69998999999999,15376
3002,1.128,219.69998999999999,15382
3003,1.128,219.69998999999999,15387
3004,1.128,220.19997999999998,15392
3005,1.128,220.19997999999998,15397
3006,1.128,220.19997999999998,15402
3007,1.128,220.19997999999998,15408
3008,1.128,220.19997999999998,15413
3009,1.128,220.19997999999998,15418
3010,1.128,220.19997999999998,15424
3011,1.128,220.19997999999998,15429
3012,1.128,220.19997999999998,15434
3013,1.128,220.19997999999998,15439
3014,1.128,220.19997999999998,15444
3015,1.128,220.19997999999998,15449
3016,1.128,226.39999,15454
3017,1.164,226.39999,15459
3018,1.164,226.39999,15464
3019,1.164,226.39999,15470
3020,1.164,226.39999,15475
3021,1.164,226.39999,15480
3022,1.164,226.39999,15485
3023,1.164,226.39999,15490
3024,1.164,226.39999,15496
3025,1.164,226.39999,15501
3026,1.164,226.39999,15506
3027,1.164,226.39999,15512
3028,1.164,226.39999,15517
3029,1.164,236.5,15522
3030,1.212,236.5,15527
3031,1.212,236.5,15532
3032,1.212,236.5,15537
3033,1.212,236.5,15542
3034,1.212,236.5,15547
3035,1.212,236.5,15553
3036,1.212,236.5,15558
3037,1.212,236.5,15563
3038,1.212,236.5,15568
3039,1.212,236.5,15573
3040,1.212,236.5,15578
3041,1.212,236.5,15583
3042,1.212,236.19998999999999,15588
3043,1.212,236.19998999999999,15594
3044,1.212,236.19998999999999,15599
3045,1.212,236.19998999999999,15604
3046,1.212,236.19998999999999,15609
3047,1.212,236.19998999999999,15614
3048,1.212,236.19998999999999,15619
3049,1.212,236.19998999999999,15624
3050,1.212,236.19998999999999,15629
3051,1.212,236.19998999999999,15634
3052,1.212,236.19998999999999,15641
3053,1.212,236.19998999999999,15646
3054,1.212,236.19998999999999,15651
3055,1.164,226.39999,15656
3056,1.164,226.39999,15661
3057,1.164,226.39999,15666
3058,1.164,226.39999,15671
3059,1.164,226.39999,15676
3060,1.164,226.39999,15682
3061,1.164,226.39999,15687
3062,1.164,226.39999,15692
3063,1.164,226.39999,15697
3064,1.164,226.39999,15702
3065,1.164,226.39999,15707
3066,1.164,226.39999,15712
3067,1.164,216.3,15717
3068,1.11,216.3,15723
3069,1.11,216.3,15728
3070,1.11,216.3,15734
3071,1.11,216.3,15739
3072,1.11,216.3,15744
3073,1.11,216.3,15749
3074,1.11,216.3,15754
3075,1.11,216.3,15759
3076,1.11,216.3,15765
3077,1.11,216.3,15770
3078,1.11,216.3,15775
3079,1.11,216.3,15780
3080,1.11,215.89999,15785
3081,1.11,215.89999,15790
3082,1.11,215.89999,15795
3083,1.11,215.89999,15800
3084,1.11,215.89999,15805
3085,1.11,215.89999,15811
3086,1.11,215.89999,15816
3087,1.11,215.89999,15821
3088,1.11,215.89999,15826
3089,1.11,215.89999,15831
3090,1.11,215.89999,15837
3091,1.11,215.89999,15842
3092,1.11,215.89999,15847
3093,1.11,216.5,15853
3094,1.11,216.5,15858
3095,1.11,216.5,15863
3096,1.11,216.5,15868
3097,1.11,216.5,15873
3098,1.11,216.5,15878
3099,1.11,216.5,15883
3100,1.11,216.5,15888
3101,1.11,216.5,15894
3102,1.11,216.5,15899
3103,1.11,216.5,15904
3104,1.11,216.5,15909
3105,1.11,216.5,15914
3106,1.102,214.59999,15919
3107,1.102,214.59999,15924
3108,1.102,214.59999,15929
3109,1.102,214.59999,15934
3110,1.102,214.59999,15940
3111,1.102,214.59999,15945
3112,1.102,214.59999,15950
3113,1.102,214.59999,15955
3114,1.102,214.59999,15960
3115,1.102,214.59999,15965
3116,1.102,214.59999,15970
3117,1.102,214.59999,15975
3118,1.102,214.59999,15982
3119,1.108,215.29997999999998,15987
3120,1.108,215.29997999999998,15992
3121,1.108,215.29997999999998,15997
3122,1.108,215.29997999999998,16002
3123,1.108,215.29997999999998,16007
3124,1.108,215.29997999999998,16012
3125,1.108,215.29997999999998,16017
3126,1.108,215.29997999999998,16023
3127,1.108,215.29997999999998,16028
3128,1.108,215.29997999999998,16033
3129,1.108,215.29997999999998,16038
3130,1.108,215.29997999999998,16043
3131,1.108,215.19998999999999,16048
3132,1.108,215.19998999999999,16053
3133,1.108,215.19998999999999,16058
3134,1.108,215.19998999999999,16064
3135,1.108,215.19998999999999,16069
3136,1.108,215.19998999999999,16075
3137,1.108,215.19998999999999,16080
3138,1.108,215.19998999999999,16085
3139,1.108,215.19998999999999,16090
3140,1.108,215.19998999999999,16095
3141,1.108,215.19998999999999,16100
3142,1.108,215.19998999999999,16106
3143,1.108,215.19998999999999,16111
3144,1.108,228.8,16116
3145,1.174,228.8,16121
3146,1.174,228.8,16126
3147,1.174,228.8,16131
3148,1.174,228.8,16136
3149,1.174,228.8,16141
3150,1.174,228.8,16146
3151,1.174,228.8,16152
3152,1.174,228.8,16157
3153,1.174,228.8,16162
3154,1.174,228.8,16167
3155,1.174,228.8,16172
3156,1.174,228.8,16177
3157,1.174,261.29998,16182
3158,1.34,261.29998,16187
3159,1.34,261.29998,16194
3160,1.34,261.29998,16199
3161,1.34,261.29998,16204
3162,1.34,261.29998,16209
3163,1.34,261.29998,16214
3164,1.34,261.29998,16219
3165,1.34,261.29998,16224
3166,1.34,261.29998,16229
3167,1.34,261.29998,16235
3168,1.34,261.29998,16240
3169,1.34,261.29998,16245
3170,1.356,266.59997000000004,16250
3171,1.356,266.59997000000004,16255
3172,1.356,266.59997000000004,16260
3173,1.356,266.59997000000004,16265
3174,1.356,266.59997000000004,16270
3175,1.356,266.59997000000004,16277
3176,1.356,266.59997000000004,16282
3177,1.356,266.59997000000004,16287
3178,1.356,266.59997000000004,16292
3179,1.356,266.59997000000004,16297
3180,1.356,266.59997000000004,16302
3181,1.356,266.59997000000004,16307
3182,1.356,278.29998,16312
3183,1.412,278.29998,16317
3184,1.412,278.29998,16323
3185,1.412,278.29998,16328
3186,1.412,278.29998,16333
3187,1.412,278.29998,16338
3188,1.412,278.29998,16343
3189,1.412,278.29998,16348
3190,1.412,278.29998,16354
3191,1.412,278.29998,16359
3192,1.412,278.29998,16365
3193,1.412,278.29998,16370
3194,1.412,278.29998,16375
3195,1.412,235.39999,16380
3196,1.212,235.39999,16385
3197,1.212,235.39999,16390
3198,1.212,235.39999,16395
3199,1.212,235.39999,16400
3200,1.212,235.39999,16406
3201,1.212,235.39999,16411
3202,1.212,235.39999,16416
3203,1.212,235.39999,16421
3204,1.212,235.39999,16426
3205,1.212,235.39999,16431
3206,1.212,235.39999,16436
3207,1.212,235.39999,16442
3208,1.222,239.09999,16448
3209,1.222,239.09999,16453
3210,1.222,239.09999,16458
3211,1.222,239.09999,16463
3212,1.222,239.09999,16468
3213,1.222,239.09999,16473
3214,1.222,239.09999,16478
3215,1.222,239.09999,16483
3216,1.222,239.09999,16488
3217,1.222,239.09999,16494
3218,1.222,239.09999,16499
3219,1.222,239.09999,16504
3220,1.222,239.09999,16509
3221,1.33,259.29998,16514
3222,1.33,259.29998,16519
3223,1.33,259.29998,16524
3224,1.33,259.29998,16530
3225,1.33,259.29998,16536
3226,1.33,259.29998,16541
3227,1.33,259.29998,16546
3228,1.33,259.29998,16551
3229,1.33,259.29998,16556
3230,1.33,259.29998,16561
3231,1.33,259.29998,16566
3232,1.33,259.29998,16571
3233,1.33,256.39999,16577
3234,1.314,256.39999,16582
3235,1.314,256.39999,16587
3236,1.314,256.39999,16592
3237,1.314,256.39999,16597
3238,1.314,256.39999,16602
3239,1.314,256.39999,16607
3240,1.314,256.39999,16613
3241,1.314,256.39999,16619
3242,1.314,256.39999,16624
3243,1.314,256.39999,16629
3244,1.314,256.39999,16634
3245,1.314,256.39999,16639
3246,1.314,235.1,16644
3247,1.206,235.1,16649
3248,1.206,235.1,16654
3249,1.206,235.1,16659
3250,1.206,235.1,16665
3251,1.206,235.1,16670
3252,1.206,235.1,16675
3253,1.206,235.1,16680
3254,1.206,235.1,16685
3255,1.206,235.1,16690
3256,1.206,235.1,16695
3257,1.206,235.1,16700
3258,1.206,235.1,16706
3259,1.14,222.09999,16712
3260,1.14,222.09999,16717
3261,1.14,222.09999,16722
3262,1.14,222.09999,16727
3263,1.14,222.09999,16732
3264,1.14,222.09999,16737
3265,1.14,222.09999,16742
3266,1.14,222.09999,16748
3267,1.14,222.09999,16753
3268,1.14,222.09999,16758
3269,1.14,222.09999,16763
3270,1.14,222.09999,16768
3271,1.14,222.09999,16773
3272,1.134,221.0,16778
3273,1.134,221.0,16783
3274,1.134,221.0,16789
3275,1.134,221.0,16794
3276,1.134,221.0,16799
3277,1.134,221.0,16804
3278,1.134,221.0,16809
3279,1.134,221.0,16814
3280,1.134,221.0,16819
3281,1.134,221.0,16824
3282,1.134,221.0,16829
3283,1.134,221.0,16835
3284,1.134,221.0,16840
3285,1.118,217.69998999999999,16845
3286,1.118,217.69998999999999,16850
3287,1.118,217.69998999999999,16855
3288,1.118,217.69998999999999,16860
3289,1.118,217.69998999999999,16865
3290,1.118,217.69998999999999,16870
3291,1.118,217.69998999999999,16877
3292,1.118,217.69998999999999,16882
3293,1.118,217.69998999999999,16887
3294,1.118,217.69998999999999,16892
3295,1.118,217.69998999999999,16897
3296,1.118,217.69998999999999,16902
3297,1.118,262.99996,16907
3298,1.344,262.99996,16912
3299,1.344,262.99996,16918
3300,1.344,262.99996,16923
3301,1.344,262.99996,16928
3302,1.344,262.99996,16933
3303,1.344,262.99996,16938
3304,1.344,262.99996,16943
3305,1.344,262.99996,16948
3306,1.344,262.99996,16953
3307,1.344,262.99996,16960
3308,1.344,262.99996,16965
3309,1.344,262.99996,16970
3310,1.344,276.69998,16975
3311,1.412,276.69998,16980
3312,1.412,276.69998,16985
3313,1.412,276.69998,16990
3314,1.412,276.69998,16995
3315,1.412,276.69998,17000
3316,1.412,276.69998,17006
3317,1.412,276.69998,17011
3318,1.412,276.69998,17016
3319,1.412,276.69998,17021
3320,1.412,276.69998,17026
3321,1.412,276.69998,17031
3322,1.412,276.69998,17037
3323,1.328,258.6,17042
3324,1.328,258.6,17048
3325,1.328,258.6,17053
3326,1.328,258.6,17058
3327,1.328,258.6,17063
3328,1.328,258.6,17068
3329,1.328,258.6,17073
3330,1.328,258.6,17078
3331,1.328,258.6,17083
3332,1.328,258.6,17089
3333,1.328,258.6,17094
3334,1.328,258.6,17099
3335,1.328,258.6,17104
3336,1.202,235.19997999999998,17109
3337,1.202,235.19997999999998,17114
3338,1.202,235.19997999999998,17119
3339,1.202,235.19997999999998,17124
3340,1.202,235.19997999999998,17130
3341,1.202,235.19997999999998,17135
3342,1.202,235.19997999999998,17141
3343,1.202,235.19997999999998,17146
3344,1.202,235.19997999999998,17151
3345,1.202,235.19997999999998,17156
3346,1.202,235.19997999999998,17161
3347,1.202,235.19997999999998,17166
3348,1.202,302.49996,17171
3349,1.544,302.49996,17177
3350,1.544,302.49996,17182
3351,1.544,302.49996,17187
3352,1.544,302.49996,17192
3353,1.544,302.49996,17197
3354,1.544,302.49996,17202
3355,1.544,302.49996,17207
3356,1.544,302.49996,17212
3357,1.544,302.49996,17218
3358,1.544,302.49996,17223
3359,1.544,302.49996,17229
3360,1.544,302.49996,17234
3361,1.544,269.29998,17239
3362,1.376,269.29998,17244
3363,1.376,269.29998,17249
3364,1.376,269.29998,17254
3365,1.376,269.29998,17260
3366,1.376,269.29998,17265
3367,1.376,269.29998,17270
3368,1.376,269.29998,17275
3369,1.376,269.29998,17280
3370,1.376,269.29998,17285
3371,1.376,269.29998,17290
3372,1.376,269.29998,17295
3373,1.376,269.29998,17301
3374,1.53,301.0,17306
3375,1.53,301.0,17311
3376,1.53,301.0,17316
3377,1.53,301.0,17321
3378,1.53,301.0,17326
3379,1.53,301.0,17331
3380,1.53,301.0,17336
3381,1.53,301.0,17341
3382,1.53,301.0,17347
3383,1.53,301.0,17352
3384,1.53,301.0,17357
3385,1.53,301.0,17363
3386,1.53,301.0,17368
3387,1.762,346.30001,17373
3388,1.762,346.30001,17378
3389,1.762,346.30001,17383
3390,1.762,346.30001,17389
3391,1.762,346.30001,17394
3392,1.762,346.30001,17399
3393,1.762,346.30001,17404
3394,1.762,346.30001,17409
3395,1.762,346.30001,17414
3396,1.762,346.30001,17419
3397,1.762,346.30001,17424
3398,1.762,346.30001,17430
3399,1.762,329.89999,17435
3400,1.678,329.89999,17440
3401,1.678,329.89999,17445
3402,1.678,329.89999,17450
3403,1.678,329.89999,17455
3404,1.678,329.89999,17461
3405,1.678,329.89999,17466
3406,1.678,329.89999,17472
3407,1.678,329.89999,17477
3408,1.678,329.89999,17482
3409,1.678,329.89999,17487
3410,1.678,329.89999,17492
3411,1.678,329.89999,17497
3412,1.678,345.89999,17502
3413,1.756,345.89999,17507
3414,1.756,345.89999,17512
3415,1.756,345.89999,17518
3416,1.756,345.89999,17523
3417,1.756,345.89999,17528
3418,1.756,345.89999,17533
3419,1.756,345.89999,17538
3420,1.756,345.89999,17544
3421,1.756,345.89999,17549
3422,1.756,345.89999,17554
3423,1.756,345.89999,17560
3424,1.756,345.89999,17565
3425,1.756,355.0,17570
3426,1.802,355.0,17575
3427,1.802,355.0,17580
3428,1.802,355.0,17585
3429,1.802,355.0,17590
3430,1.802,355.0,17595
3431,1.802,355.0,17601
3432,1.802,355.0,17606
3433,1.802,355.0,17611
3434,1.802,355.0,17616
3435,1.802,355.0,17621
3436,1.802,355.0,17626
3437,1.802,355.0,17631
3438,1.726,339.79998,17636
3439,1.726,339.79998,17642
3440,1.726,339.79998,17647
3441,1.726,339.79998,17652
3442,1.726,339.79998,17657
3443,1.726,339.79998,17662
3444,1.726,339.79998,17667
3445,1.726,339.79998,17672
3446,1.726,339.79998,17677
3447,1.726,339.79998,17682
3448,1.726,339.79998,17688
3449,1.726,339.79998,17694
3450,1.726,339.79998,17699
3451,1.53,299.09997000000004,17704
3452,1.53,299.09997000000004,17709
3453,1.53,299.09997000000004,17714
3454,1.53,299.09997000000004,17719
3455,1.53,299.09997000000004,17724
3456,1.53,299.09997000000004,17730
3457,1.53,299.09997000000004,17735
3458,1.53,299.09997000000004,17740
3459,1.53,299.09997000000004,17745
3460,1.53,299.09997000000004,17750
3461,1.53,299.09997000000004,17755
3462,1.53,299.09997000000004,17760
3463,1.53,274.79998,17765
3464,1.402,274.79998,17771
3465,1.402,274.79998,17776
3466,1.402,274.79998,17782
3467,1.402,274.79998,17787
3468,1.402,274.79998,17792
3469,1.402,274.79998,17797
3470,1.402,274.79998,17802
3471,1.402,274.79998,17807
3472,1.402,274.79998,17813
3473,1.402,274.79998,17818
3474,1.402,274.79998,17823
3475,1.402,274.79998,17828
3476,1.402,284.29998,17833
3477,1.452,284.29998,17838
3478,1.452,284.29998,17843
3479,1.452,284.29998,17848
3480,1.452,284.29998,17853
3481,1.452,284.29998,17859
3482,1.452,284.29998,17865
3483,1.452,284.29998,17870
3484,1.452,284.29998,17875
3485,1.452,284.29998,17880
3486,1.452,284.29998,17885
3487,1.452,284.29998,17890
3488,1.452,284.29998,17895
3489,1.454,283.80001,17901
3490,1.454,283.80001,17906
3491,1.454,283.80001,17911
3492,1.454,283.80001,17916
3493,1.454,283.80001,17921
3494,1.454,283.80001,17926
3495,1.454,283.80001,17931
3496,1.454,283.80001,17936
3497,1.454,283.80001,17942
3498,1.454,283.80001,17947
3499,1.454,283.80001,17952
3500,1.454,283.80001,17957
3501,1.454,283.80001,17963
3502,1.554,304.80001,17968
3503,1.554,304.80001,17973
3504,1.554,304.80001,17978
3505,1.554,304.80001,17984
3506,1.554,304.80001,17989
3507,1.554,304.80001,17994
3508,1.554,304.80001,17999
3509,1.554,304.80001,18004
3510,1.554,304.80001,18009
3511,1.554,304.80001,18014
3512,1.554,304.80001,18019
3513,1.554,304.80001,18024
3514,1.554,247.09999,18030
3515,1.264,247.09999,18035
3516,1.264,247.09999,18040
3517,1.264,247.09999,18045
3518,1.264,247.09999,18050
3519,1.264,247.09999,18055
3520,1.264,247.09999,18061
3521,1.264,247.09999,18066
3522,1.264,247.09999,18072
3523,1.264,247.09999,18077
3524,1.264,247.09999,18082
3525,1.264,247.09999,18087
3526,1.264,247.09999,18092
3527,1.264,237.79997999999998,18097
3528,1.218,237.79997999999998,18102
3529,1.218,237.79997999999998,18107
3530,1.218,237.79997999999998,18113
3531,1.218,237.79997999999998,18118
3532,1.218,237.79997999999998,18123
3533,1.218,237.79997999999998,18128
3534,1.218,237.79997999999998,18133
3535,1.218,237.79997999999998,18138
3536,1.218,237.79997999999998,18143
3537,1.218,237.79997999999998,18149
3538,1.218,237.79997999999998,18155
3539,1.218,237.79997999999998,18160
3540,1.216,236.99998,18165
3541,1.216,236.99998,18170
3542,1.216,236.99998,18175
3543,1.216,236.99998,18180
3544,1.216,236.99998,18185
3545,1.216,236.99998,18190
3546,1.216,236.99998,18195
3547,1.216,236.99998,18201
3548,1.216,236.99998,18206
3549,1.216,236.99998,18211
3550,1.216,236.99998,18216
3551,1.216,236.99998,18221
3552,1.216,236.99998,18226
3553,1.21,236.19998999999999,18231
3554,1.21,236.19998999999999,18237
3555,1.21,236.19998999999999,18243
3556,1.21,236.19998999999999,18248
3557,1.21,236.19998999999999,18253
3558,1.21,236.19998999999999,18258
3559,1.21,236.19998999999999,18263
3560,1.21,236.19998999999999,18268
3561,1.21,236.19998999999999,18273
3562,1.21,236.19998999999999,18278
3563,1.21,236.19998999999999,18284
3564,1.21,236.19998999999999,18289
3565,1.21,237.19998999999999,18294
3566,1.216,237.19998999999999,18299
3567,1.216,237.19998999999999,18304
3568,1.216,237.19998999999999,18309
3569,1.216,237.19998999999999,18314
3570,1.216,237.19998999999999,18319
3571,1.216,237.19998999999999,18326
3572,1.216,237.19998999999999,18331
3573,1.216,237.19998999999999,18336
3574,1.216,237.19998999999999,18341
3575,1.216,237.19998999999999,18346
3576,1.216,237.19998999999999,18351
3577,1.216,237.19998999999999,18356
3578,1.216,237.09999,18361
3579,1.216,237.09999,18366
3580,1.216,237.09999,18372
3581,1.216,237.09999,18377
3582,1.216,237.09999,18382
3583,1.216,237.09999,18387
3584,1.216,237.09999,18392
3585,1.216,237.09999,18397
3586,1.216,237.09999,18402
3587,1.216,237.09999,18407
3588,1.216,237.09999,18413
3589,1.216,237.09999,18419
3590,1.216,237.09999,18424
3591,1.216,237.29997999999998,18429
3592,1.216,237.29997999999998,18434
3593,1.216,237.29997999999998,18439
3594,1.216,237.29997999999998,18444
3595,1.216,237.29997999999998,18449
3596,1.216,237.29997999999998,18455
3597,1.216,237.29997999999998,18460
3598,1.216,237.29997999999998,18465
3599,1.216,237.29997999999998,18470
3600,1.216,237.29997999999998,18475
3601,1.216,237.29997999999998,18480
3602,1.216,237.29997999999998,18485
3603,1.216,237.29997999999998,18490
3604,1.216,236.8,18496
3605,1.216,236.8,18501
3606,1.216,236.8,18507
3607,1.216,236.8,18512
3608,1.216,236.8,18517
3609,1.216,236.8,18522
3610,1.216,236.8,18527
3611,1.216,236.8,18532
3612,1.216,236.8,18538
3613,1.216,236.8,18543
3614,1.216,236.8,18548
3615,1.216,236.8,18553
3616,1.216,237.39999,18558
3617,1.218,237.39999,18563
3618,1.218,237.39999,18568
3619,1.218,237.39999,18573
3620,1.218,237.39999,18578
3621,1.218,237.39999,18584
3622,1.218,237.39999,18589
3623,1.218,237.39999,18594
3624,1.218,237.39999,18599
3625,1.218,237.39999,18605
3626,1.218,237.39999,18610
3627,1.218,237.39999,18615
3628,1.218,237.39999,18620
3629,1.218,236.99998,18626
3630,1.216,236.99998,18631
3631,1.216,236.99998,18636
3632,1.216,236.99998,18641
3633,1.216,236.99998,18646
3634,1.216,236.99998,18651
3635,1.216,236.99998,18656
3636,1.216,236.99998,18661
3637,1.216,236.99998,18667
3638,1.216,236.99998,18672
3639,1.216,236.99998,18677
3640,1.216,236.99998,18682
3641,1.216,236.99998,18688
3642,1.216,236.89999,18693
3643,1.216,236.89999,18698
3644,1.216,236.89999,18703
3645,1.216,236.89999,18709
3646,1.216,236.89999,18714
3647,1.216,236.89999,18719
3648,1.216,236.89999,18724
3649,1.216,236.89999,18729
3650,1.216,236.89999,18734
3651,1.216,236.89999,18739
3652,1.216,236.89999,18744
3653,1.216,236.89999,18749
3654,1.216,236.89999,18755
3655,1.192,232.3,18760
3656,1.192,232.3,18765
3657,1.192,232.3,18770
3658,1.192,232.3,18775
3659,1.192,232.3,18781
3660,1.192,232.3,18786
3661,1.192,232.3,18791
3662,1.192,232.3,18797
3663,1.192,232.3,18802
3664,1.192,232.3,18807
3665,1.192,232.3,18812
3666,1.192,232.3,18817
3667,1.192,231.6,18822
3668,1.186,231.6,18827
3669,1.186,231.6,18832
3670,1.186,231.6,18838
3671,1.186,231.6,18843
3672,1.186,231.6,18848
3673,1.186,231.6,18853
3674,1.186,231.6,18858
3675,1.186,231.6,18863
3676,1.186,231.6,18868
3677,1.186,231.6,18873
3678,1.186,231.6,18878
3679,1.186,231.6,18884
3680,1.186,237.09999,18889
3681,1.216,237.09999,18894
3682,1.216,237.09999,18900
3683,1.216,237.09999,18905
3684,1.216,237.09999,18910
3685,1.216,237.09999,18915
3686,1.216,237.09999,18920
3687,1.216,237.09999,18926
3688,1.216,237.09999,18931
3689,1.216,237.09999,18936
3690,1.216,237.09999,18941
3691,1.216,237.09999,18946
3692,1.216,237.09999,18951
3693,1.216,237.19998999999999,18956
3694,1.216,237.19998999999999,18961
3695,1.216,237.19998999999999,18967
3696,1.216,237.19998999999999,18972
3697,1.216,237.19998999999999,18977
3698,1.216,237.19998999999999,18982
3699,1.216,237.19998999999999,18988
3700,1.216,237.19998999999999,18993
3701,1.216,237.19998999999999,18998
3702,1.216,237.19998999999999,19003
3703,1.216,237.19998999999999,19009
3704,1.216,237.19998999999999,19014
3705,1.216,237.19998999999999,19019
3706,1.216,237.5,19024
3707,1.216,237.5,19029
3708,1.216,237.5,19034
3709,1.216,237.5,19039
3710,1.216,237.5,19044
3711,1.216,237.5,19050
3712,1.216,237.5,19055
3713,1.216,237.5,19060
3714,1.216,237.5,19065
3715,1.216,237.5,19070
3716,1.216,237.5,19075
3717,1.216,237.5,19080
3718,1.216,237.5,19085
3719,1.212,236.69998999999999,19090
3720,1.212,236.69998999999999,19096
3721,1.212,236.69998999999999,19101
3722,1.212,236.69998999999999,19106
3723,1.212,236.69998999999999,19111
3724,1.212,236.69998999999999,19116
3725,1.212,236.69998999999999,19122
3726,1.212,236.69998999999999,19127
3727,1.212,236.69998999999999,19132
3728,1.212,236.69998999999999,19138
3729,1.212,236.69998999999999,19143
3730,1.212,236.69998999999999,19148
3731,1.212,237.19998999999999,19153
3732,1.216,237.19998999999999,19158
3733,1.216,237.19998999999999,19163
3734,1.216,237.19998999999999,19168
3735,1.216,237.19998999999999,19173
3736,1.216,237.19998999999999,19179
3737,1.216,237.19998999999999,19184
3738,1.216,237.19998999999999,19189
3739,1.216,237.19998999999999,19194
3740,1.216,237.19998999999999,19199
3741,1.216,237.19998999999999,19204
3742,1.216,237.19998999999999,19210
