,power,current,time
3186,0.986,198.19998999999999,16337
3187,0.986,198.19998999999999,16342
3188,0.986,198.19998999999999,16347
3189,0.986,198.19998999999999,16354
3190,0.986,198.19998999999999,16359
3191,0.986,198.19998999999999,16364
3192,0.986,198.19998999999999,16369
3193,0.986,198.19998999999999,16374
3194,0.986,198.19998999999999,16379
3195,0.986,198.29998,16384
3196,0.986,198.29998,16389
3197,0.986,198.29998,16395
3198,0.986,198.29998,16400
3199,0.986,198.29998,16405
3200,0.986,198.29998,16410
3201,0.986,198.29998,16415
3202,0.986,198.29998,16420
3203,0.986,198.29998,16425
3204,0.986,198.29998,16430
3205,0.986,198.29998,16436
3206,0.986,198.29998,16441
3207,0.986,198.29998,16446
3208,0.986,197.8,16452
3209,0.986,197.8,16457
3210,0.986,197.8,16462
3211,0.986,197.8,16467
3212,0.986,197.8,16472
3213,0.986,197.8,16478
3214,0.986,197.8,16483
3215,0.986,197.8,16488
3216,0.986,197.8,16493
3217,0.986,197.8,16498
3218,0.986,197.8,16503
3219,0.986,197.8,16508
3220,0.986,197.8,16513
3221,0.986,198.0,16518
3222,0.986,198.0,16524
3223,0.986,198.0,16529
3224,0.986,198.0,16534
3225,0.986,198.0,16539
3226,0.986,198.0,16544
3227,0.986,198.0,16549
3228,0.986,198.0,16554
3229,0.986,198.0,16559
3230,0.986,198.0,16565
3231,0.986,198.0,16570
3232,0.986,198.0,16575
3233,0.986,198.0,16580
3234,0.986,198.0,16585
3235,0.986,198.0,16590
3236,0.986,198.0,16595
3237,0.986,198.0,16600
3238,0.986,198.0,16606
3239,0.986,198.0,16611
3240,0.986,198.0,16616
3241,0.986,198.0,16621
3242,0.986,198.0,16626
3243,0.986,198.0,16631
3244,0.986,198.0,16636
3245,0.986,198.0,16641
3246,0.986,198.0,16646
3247,0.986,197.8,16652
3248,0.986,197.8,16657
3249,0.986,197.8,16662
3250,0.986,197.8,16667
3251,0.986,197.8,16672
3252,0.986,197.8,16677
3253,0.986,197.8,16682
3254,0.986,197.8,16687
3255,0.986,197.8,16693
3256,0.986,197.8,16698
3257,0.986,197.8,16703
3258,0.986,197.8,16708
3259,0.986,198.0,16713
3260,0.986,198.0,16718
3261,0.986,198.0,16723
3262,0.986,198.0,16728
3263,0.986,198.0,16734
3264,0.986,198.0,16739
3265,0.986,198.0,16744
3266,0.986,198.0,16749
3267,0.986,198.0,16754
3268,0.986,198.0,16759
3269,0.986,198.0,16764
3270,0.986,198.0,16769
3271,0.986,198.0,16774
3272,0.986,198.0,16780
3273,0.986,198.0,16785
3274,0.986,198.0,16790
3275,0.986,198.0,16795
3276,0.986,198.0,16800
3277,0.986,198.0,16805
3278,0.986,198.0,16810
3279,0.986,198.0,16815
3280,0.986,198.0,16821
3281,0.986,198.0,16826
3282,0.986,198.0,16831
3283,0.986,198.0,16836
3284,0.986,198.0,16841
3285,0.986,197.8,16846
3286,0.986,197.8,16851
3287,0.986,197.8,16856
3288,0.986,197.8,16862
3289,0.986,197.8,16867
3290,0.986,197.8,16872
3291,0.986,197.8,16877
3292,0.986,197.8,16882
3293,0.986,197.8,16887
3294,0.986,197.8,16892
3295,0.986,197.8,16897
3296,0.986,197.8,16902
3297,0.986,197.8,16908
3298,0.986,198.0,16913
3299,0.986,198.0,16918
3300,0.986,198.0,16923
3301,0.986,198.0,16928
3302,0.986,198.0,16933
3303,0.986,198.0,16938
3304,0.986,198.0,16943
3305,0.986,198.0,16949
3306,0.986,198.0,16954
3307,0.986,198.0,16959
3308,0.986,198.0,16964
3309,0.986,198.0,16969
3310,0.986,198.0,16974
3311,0.986,197.89999,16980
3312,0.986,197.89999,16985
3313,0.986,197.89999,16991
3314,0.986,197.89999,16996
3315,0.986,197.89999,17001
3316,0.986,197.89999,17006
3317,0.986,197.89999,17011
3318,0.986,197.89999,17016
3319,0.986,197.89999,17021
3320,0.986,197.89999,17026
3321,0.986,197.89999,17032
3322,0.986,197.89999,17037
3323,0.986,197.89999,17042
3324,0.986,197.69998999999999,17047
3325,0.986,197.69998999999999,17052
3326,0.986,197.69998999999999,17057
3327,0.986,197.69998999999999,17062
3328,0.986,197.69998999999999,17067
3329,0.986,197.69998999999999,17072
3330,0.986,197.69998999999999,17078
3331,0.986,197.69998999999999,17084
3332,0.986,197.69998999999999,17089
3333,0.986,197.69998999999999,17094
3334,0.986,197.69998999999999,17099
3335,0.986,197.69998999999999,17104
3336,0.986,197.69998999999999,17109
3337,0.986,197.89999,17114
3338,0.986,197.89999,17120
3339,0.986,197.89999,17125
3340,0.986,197.89999,17130
3341,0.986,197.89999,17135
3342,0.986,197.89999,17140
3343,0.986,197.89999,17145
3344,0.986,197.89999,17150
3345,0.986,197.89999,17155
3346,0.986,197.89999,17161
3347,0.986,197.89999,17166
3348,0.986,197.89999,17171
3349,0.986,197.89999,17176
3350,0.986,197.89999,17182
3351,0.986,197.89999,17187
3352,0.986,197.89999,17192
3353,0.986,197.89999,17197
3354,0.986,197.89999,17203
3355,0.986,197.89999,17208
3356,0.986,197.89999,17213
3357,0.986,197.89999,17218
3358,0.986,197.89999,17223
3359,0.986,197.89999,17228
3360,0.986,197.89999,17233
3361,0.986,197.89999,17238
3362,0.986,197.69998999999999,17243
3363,0.986,197.69998999999999,17249
3364,0.986,197.69998999999999,17254
3365,0.986,197.69998999999999,17259
3366,0.986,197.69998999999999,17264
3367,0.986,197.69998999999999,17269
3368,0.986,197.69998999999999,17274
3369,0.986,197.69998999999999,17279
3370,0.986,197.69998999999999,17285
3371,0.986,197.69998999999999,17291
3372,0.986,197.69998999999999,17296
3373,0.986,197.69998999999999,17301
3374,0.986,197.69998999999999,17306
3375,0.99,201.09999,17311
3376,0.99,201.09999,17316
3377,0.99,201.09999,17321
3378,0.99,201.09999,17326
3379,0.99,201.09999,17332
3380,0.99,201.09999,17337
3381,0.99,201.09999,17342
3382,0.99,201.09999,17347
3383,0.99,201.09999,17352
3384,0.99,201.09999,17357
3385,0.99,201.09999,17362
3386,0.99,201.09999,17367
3387,0.99,201.09999,17373
3388,1.016,203.59999,17378
3389,1.016,203.59999,17383
3390,1.016,203.59999,17388
3391,1.016,203.59999,17394
3392,1.016,203.59999,17399
3393,1.016,203.59999,17404
3394,1.016,203.59999,17409
3395,1.016,203.59999,17414
3396,1.016,203.59999,17420
3397,1.016,203.59999,17425
3398,1.016,203.59999,17430
3399,1.016,203.59999,17435
3400,1.016,197.59999,17440
3401,0.986,197.59999,17445
3402,0.986,197.59999,17450
3403,0.986,197.59999,17455
3404,0.986,197.59999,17461
3405,0.986,197.59999,17466
3406,0.986,197.59999,17471
3407,0.986,197.59999,17476
3408,0.986,197.59999,17481
3409,0.986,197.59999,17487
3410,0.986,197.59999,17492
3411,0.986,197.59999,17497
3412,0.986,197.59999,17503
3413,0.986,197.89999,17508
3414,0.986,197.89999,17513
3415,0.986,197.89999,17518
3416,0.986,197.89999,17523
3417,0.986,197.89999,17528
3418,0.986,197.89999,17533
3419,0.986,197.89999,17538
3420,0.986,197.89999,17544
3421,0.986,197.89999,17549
3422,0.986,197.89999,17554
3423,0.986,197.89999,17559
3424,0.986,197.89999,17564
3425,0.986,197.89999,17569
3426,0.986,197.89999,17574
3427,0.986,197.89999,17579
3428,0.986,197.89999,17586
3429,0.986,197.89999,17591
3430,0.986,197.89999,17596
3431,0.986,197.89999,17601
3432,0.986,197.89999,17606
3433,0.986,197.89999,17611
3434,0.986,197.89999,17616
3435,0.986,197.89999,17621
3436,0.986,197.89999,17626
3437,0.986,197.89999,17632
3438,0.986,197.89999,17637
3439,0.986,197.69998999999999,17642
3440,0.986,197.69998999999999,17647
3441,0.986,197.69998999999999,17652
3442,0.986,197.69998999999999,17657
3443,0.986,197.69998999999999,17662
3444,0.986,197.69998999999999,17667
3445,0.986,197.69998999999999,17673
3446,0.986,197.69998999999999,17678
3447,0.986,197.69998999999999,17683
3448,0.986,197.69998999999999,17689
3449,0.986,197.69998999999999,17694
3450,0.986,197.69998999999999,17699
3451,0.986,197.89999,17704
3452,0.986,197.89999,17709
3453,0.986,197.89999,17715
3454,0.986,197.89999,17720
3455,0.986,197.89999,17725
3456,0.986,197.89999,17730
3457,0.986,197.89999,17735
3458,0.986,197.89999,17740
3459,0.986,197.89999,17745
3460,0.986,197.89999,17750
3461,0.986,197.89999,17755
3462,0.986,197.89999,17761
3463,0.986,197.89999,17766
3464,0.986,198.0,17771
3465,0.986,198.0,17776
3466,0.986,198.0,17781
3467,0.986,198.0,17786
3468,0.986,198.0,17791
3469,0.986,198.0,17796
3470,0.986,198.0,17802
3471,0.986,198.0,17807
3472,0.986,198.0,17812
3473,0.986,198.0,17817
3474,0.986,198.0,17822
3475,0.986,198.0,17827
3476,0.986,198.0,17832
3477,0.986,197.69998999999999,17837
3478,0.986,197.69998999999999,17843
3479,0.986,197.69998999999999,17848
3480,0.986,197.69998999999999,17854
3481,0.986,197.69998999999999,17859
3482,0.986,197.69998999999999,17864
3483,0.986,197.69998999999999,17869
3484,0.986,197.69998999999999,17874
3485,0.986,197.69998999999999,17879
3486,0.986,197.69998999999999,17885
3487,0.986,197.69998999999999,17890
3488,0.986,197.69998999999999,17895
3489,0.986,197.69998999999999,17900
3490,0.986,198.0,17905
3491,0.99,198.0,17910
3492,0.99,198.0,17915
3493,0.99,198.0,17920
3494,0.99,198.0,17925
3495,0.99,198.0,17931
3496,0.99,198.0,17936
3497,0.99,198.0,17941
3498,0.99,198.0,17946
3499,0.99,198.0,17951
3500,0.99,198.0,17956
3501,0.99,198.0,17961
3502,0.99,198.0,17966
3503,0.986,197.89999,17972
3504,0.986,197.89999,17977
3505,0.986,197.89999,17982
3506,0.986,197.89999,17987
3507,0.986,197.89999,17992
3508,0.986,197.89999,17997
3509,0.986,197.89999,18002
3510,0.986,197.89999,18007
3511,0.986,197.89999,18013
3512,0.986,197.89999,18018
3513,0.986,197.89999,18023
3514,0.986,197.89999,18029
3515,0.986,197.89999,18034
3516,0.986,197.69998999999999,18039
3517,0.986,197.69998999999999,18044
3518,0.986,197.69998999999999,18049
3519,0.986,197.69998999999999,18054
3520,0.986,197.69998999999999,18060
3521,0.986,197.69998999999999,18065
3522,0.986,197.69998999999999,18070
3523,0.986,197.69998999999999,18075
3524,0.986,197.69998999999999,18080
3525,0.986,197.69998999999999,18085
3526,0.986,197.69998999999999,18090
3527,0.986,197.69998999999999,18095
3528,0.986,197.89999,18101
3529,0.986,197.89999,18106
3530,0.986,197.89999,18111
3531,0.986,197.89999,18116
3532,0.986,197.89999,18121
3533,0.986,197.89999,18127
3534,0.986,197.89999,18132
3535,0.986,197.89999,18137
3536,0.986,197.89999,18143
3537,0.986,197.89999,18148
3538,0.986,197.89999,18153
3539,0.986,197.89999,18158
3540,0.986,197.89999,18163
3541,0.986,197.89999,18168
3542,0.986,197.89999,18173
3543,0.986,197.89999,18178
3544,0.986,197.89999,18184
3545,0.986,197.89999,18189
3546,0.986,197.89999,18194
3547,0.986,197.89999,18199
3548,0.986,197.89999,18204
3549,0.986,197.89999,18209
3550,0.986,197.89999,18214
3551,0.986,197.89999,18219
3552,0.986,197.89999,18226
3553,0.986,197.89999,18231
3554,0.986,197.69998999999999,18236
3555,0.986,197.69998999999999,18241
3556,0.986,197.69998999999999,18246
3557,0.986,197.69998999999999,18251
3558,0.986,197.69998999999999,18256
3559,0.986,197.69998999999999,18261
3560,0.986,197.69998999999999,18266
3561,0.986,197.69998999999999,18272
3562,0.986,197.69998999999999,18277
3563,0.986,197.69998999999999,18282
3564,0.986,197.69998999999999,18287
3565,0.986,197.69998999999999,18292
3566,0.986,197.69998999999999,18297
3567,0.986,197.89999,18302
3568,0.986,197.89999,18307
3569,0.986,197.89999,18313
3570,0.986,197.89999,18318
3571,0.986,197.89999,18324
3572,0.986,197.89999,18329
3573,0.986,197.89999,18334
3574,0.986,197.89999,18339
3575,0.986,197.89999,18344
3576,0.986,197.89999,18349
3577,0.986,197.89999,18355
3578,0.986,197.89999,18360
3579,0.986,197.89999,18365
3580,0.986,197.89999,18370
3581,0.986,197.89999,18375
3582,0.986,197.89999,18380
3583,0.986,197.89999,18385
3584,0.986,197.89999,18390
3585,0.986,197.89999,18395
3586,0.986,197.89999,18401
3587,0.986,197.89999,18406
3588,0.986,197.89999,18411
3589,0.986,197.89999,18416
3590,0.986,197.89999,18422
3591,0.986,197.89999,18427
3592,0.986,197.69998999999999,18432
3593,0.986,197.69998999999999,18437
3594,0.986,197.69998999999999,18443
3595,0.986,197.69998999999999,18448
3596,0.986,197.69998999999999,18453
3597,0.986,197.69998999999999,18458
3598,0.986,197.69998999999999,18463
3599,0.986,197.69998999999999,18468
3600,0.986,197.69998999999999,18473
3601,0.986,197.69998999999999,18478
3602,0.986,197.69998999999999,18484
3603,0.986,197.69998999999999,18489
3604,0.986,197.69998999999999,18494
3605,0.986,197.89999,18499
3606,0.986,197.89999,18504
3607,0.986,197.89999,18509
3608,0.986,197.89999,18514
3609,0.986,197.89999,18520
3610,0.986,197.89999,18526
3611,0.986,197.89999,18531
3612,0.986,197.89999,18536
3613,0.986,197.89999,18541
3614,0.986,197.89999,18546
3615,0.986,197.89999,18551
3616,0.986,197.89999,18556
3617,0.986,197.89999,18561
3618,0.986,197.89999,18566
3619,0.986,197.89999,18572
3620,0.986,197.89999,18577
3621,0.986,197.89999,18582
3622,0.986,197.89999,18587
3623,0.986,197.89999,18592
3624,0.986,197.89999,18597
3625,0.986,197.89999,18602
3626,0.986,197.89999,18607
3627,0.986,197.89999,18613
3628,0.986,197.89999,18618
3629,0.986,197.89999,18624
3630,0.986,197.89999,18629
3631,0.986,197.69998999999999,18634
3632,0.986,197.69998999999999,18639
3633,0.986,197.69998999999999,18644
3634,0.986,197.69998999999999,18649
3635,0.986,197.69998999999999,18655
3636,0.986,197.69998999999999,18660
3637,0.986,197.69998999999999,18665
3638,0.986,197.69998999999999,18670
3639,0.986,197.69998999999999,18675
3640,0.986,197.69998999999999,18680
3641,0.986,197.69998999999999,18685
3642,0.986,197.69998999999999,18690
3643,0.986,197.89999,18696
3644,0.986,197.89999,18701
3645,0.986,197.89999,18706
3646,0.986,197.89999,18711
3647,0.986,197.89999,18716
3648,0.986,197.89999,18722
3649,0.986,197.89999,18727
3650,0.986,197.89999,18732
3651,0.986,197.89999,18738
3652,0.986,197.89999,18743
3653,0.986,197.89999,18748
3654,0.986,197.89999,18753
3655,0.986,197.89999,18758
3656,0.986,198.0,18763
3657,0.986,198.0,18768
3658,0.986,198.0,18773
3659,0.986,198.0,18778
3660,0.986,198.0,18784
3661,0.986,198.0,18789
3662,0.986,198.0,18794
3663,0.986,198.0,18799
3664,0.986,198.0,18804
3665,0.986,198.0,18809
3666,0.986,198.0,18814
3667,0.986,198.0,18819
3668,0.986,198.0,18825
3669,0.986,197.69998999999999,18830
3670,0.986,197.69998999999999,18835
3671,0.986,197.69998999999999,18840
3672,0.986,197.69998999999999,18845
3673,0.986,197.69998999999999,18850
3674,0.986,197.69998999999999,18855
3675,0.986,197.69998999999999,18860
3676,0.986,197.69998999999999,18866
3677,0.986,197.69998999999999,18871
3678,0.986,197.69998999999999,18876
3679,0.986,197.69998999999999,18882
3680,0.986,197.69998999999999,18887
3681,0.986,197.69998999999999,18892
3682,0.986,197.89999,18897
3683,0.986,197.89999,18902
3684,0.986,197.89999,18907
3685,0.986,197.89999,18913
3686,0.986,197.89999,18918
3687,0.986,197.89999,18923
3688,0.986,197.89999,18928
3689,0.986,197.89999,18933
3690,0.986,197.89999,18938
3691,0.986,197.89999,18943
3692,0.986,197.89999,18948
3693,0.986,197.89999,18954
3694,0.986,197.89999,18959
3695,0.986,198.0,18964
3696,0.986,198.0,18969
3697,0.986,198.0,18974
3698,0.986,198.0,18979
3699,0.986,198.0,18984
3700,0.986,198.0,18989
3701,0.986,198.0,18995
3702,0.986,198.0,19000
3703,0.986,198.0,19005
3704,0.986,198.0,19010
3705,0.986,198.0,19015
3706,0.986,198.0,19020
3707,0.986,198.59999,19025
3708,0.99,198.59999,19030
3709,0.99,198.59999,19035
3710,0.99,198.59999,19041
3711,0.99,198.59999,19047
3712,0.99,198.59999,19052
3713,0.99,198.59999,19057
3714,0.99,198.59999,19062
3715,0.99,198.59999,19067
3716,0.99,198.59999,19072
3717,0.99,198.59999,19077
3718,0.99,198.59999,19083
3719,0.99,198.59999,19088
3720,0.99,198.0,19093
3721,0.986,198.0,19098
3722,0.986,198.0,19103
3723,0.986,198.0,19108
3724,0.986,198.0,19113
3725,0.986,198.0,19118
3726,0.986,198.0,19124
3727,0.986,198.0,19129
3728,0.986,198.0,19134
3729,0.986,198.0,19139
3730,0.986,198.0,19144
3731,0.986,198.0,19149
3732,0.986,198.0,19154
3733,0.986,198.0,19159
3734,0.986,198.0,19165
3735,0.986,198.0,19170
3736,0.986,198.0,19175
3737,0.986,198.0,19180
3738,0.986,198.0,19185
3739,0.986,198.0,19190
3740,0.986,198.0,19195
3741,0.986,198.0,19200
3742,0.986,198.0,19205
3743,0.986,198.0,19211
3744,0.986,198.0,19216
3745,0.986,198.0,19221
3746,0.986,197.8,19226
3747,0.986,197.8,19231
3748,0.986,197.8,19236
3749,0.986,197.8,19241
3750,0.986,197.8,19246
3751,0.986,197.8,19252
3752,0.986,197.8,19257
3753,0.986,197.8,19262
3754,0.986,197.8,19267
3755,0.986,197.8,19272
3756,0.986,197.8,19277
3757,0.986,197.8,19282
3758,0.986,197.8,19287
3759,0.986,197.89999,19293
3760,0.986,197.89999,19298
3761,0.986,197.89999,19303
3762,0.986,197.89999,19309
3763,0.986,197.89999,19314
3764,0.986,197.89999,19319
3765,0.986,197.89999,19324
3766,0.986,197.89999,19329
3767,0.986,197.89999,19334
3768,0.986,197.89999,19340
3769,0.986,197.89999,19345
3770,0.986,197.89999,19350
3771,0.986,197.89999,19355
3772,0.986,198.0,19360
3773,0.986,198.0,19365
3774,0.986,198.0,19370
3775,0.986,198.0,19375
3776,0.986,198.0,19381
3777,0.986,198.0,19386
3778,0.986,198.0,19391
3779,0.986,198.0,19396
3780,0.986,198.0,19401
3781,0.986,198.0,19406
3782,0.986,198.0,19411
3783,0.986,198.0,19416
3784,0.986,198.0,19422
3785,1.002,201.19998999999999,19427
3786,1.002,201.19998999999999,19432
3787,1.002,201.19998999999999,19437
3788,1.002,201.19998999999999,19442
3789,1.002,201.19998999999999,19447
3790,1.002,201.19998999999999,19452
3791,1.002,201.19998999999999,19457
3792,1.002,201.19998999999999,19462
3793,1.002,201.19998999999999,19468
3794,1.002,201.19998999999999,19473
3795,1.002,201.19998999999999,19479
3796,1.002,201.19998999999999,19484
3797,1.002,197.89999,19489
3798,0.986,197.89999,19494
3799,0.986,197.89999,19499
3800,0.986,197.89999,19504
3801,0.986,197.89999,19510
3802,0.986,197.89999,19515
3803,0.986,197.89999,19520
3804,0.986,197.89999,19525
3805,0.986,197.89999,19530
3806,0.986,197.89999,19535
3807,0.986,197.89999,19540
3808,0.986,197.89999,19545
3809,0.986,197.89999,19551
3810,0.986,198.0,19556
3811,0.986,198.0,19561
3812,0.986,198.0,19566
3813,0.986,198.0,19571
3814,0.986,198.0,19576
3815,0.986,198.0,19581
3816,0.986,198.0,19586
3817,0.986,198.0,19592
3818,0.986,198.0,19597
3819,0.986,198.0,19602
3820,0.986,198.0,19607
3821,0.986,198.0,19612
3822,0.986,198.0,19617
3823,0.986,198.5,19622
3824,0.986,198.5,19627
3825,0.986,198.5,19632
3826,0.986,198.5,19638
3827,0.986,198.5,19643
3828,0.986,198.5,19648
3829,0.986,198.5,19653
3830,0.986,198.5,19658
3831,0.986,198.5,19663
3832,0.986,198.5,19668
3833,0.986,198.5,19673
3834,0.986,198.5,19679
3835,0.986,198.5,19684
3836,0.986,197.89999,19689
3837,0.986,197.89999,19695
3838,0.986,197.89999,19700
3839,0.986,197.89999,19705
3840,0.986,197.89999,19710
3841,0.986,197.89999,19715
3842,0.986,197.89999,19721
3843,0.986,197.89999,19726
3844,0.986,197.89999,19731
3845,0.986,197.89999,19736
3846,0.986,197.89999,19741
3847,0.986,197.89999,19746
3848,0.986,197.89999,19751
3849,0.986,198.0,19756
3850,0.986,198.0,19762
3851,0.986,198.0,19767
3852,0.986,198.0,19772
3853,0.986,198.0,19777
3854,0.986,198.0,19782
3855,0.986,198.0,19787
3856,0.986,198.0,19792
3857,0.986,198.0,19797
3858,0.986,198.0,19802
3859,0.986,198.0,19808
3860,0.986,198.0,19813
3861,0.986,197.69998999999999,19818
3862,0.984,197.69998999999999,19823
3863,0.984,197.69998999999999,19828
3864,0.984,197.69998999999999,19833
3865,0.984,197.69998999999999,19838
3866,0.984,197.69998999999999,19843
3867,0.984,197.69998999999999,19849
3868,0.984,197.69998999999999,19855
3869,0.984,197.69998999999999,19860
3870,0.984,197.69998999999999,19865
3871,0.984,197.69998999999999,19870
3872,0.984,197.69998999999999,19875
3873,0.984,197.69998999999999,19880
3874,0.984,197.8,19885
3875,0.986,197.8,19891
3876,0.986,197.8,19896
3877,0.986,197.8,19901
3878,0.986,197.8,19906
3879,0.986,197.8,19911
3880,0.986,197.8,19916
3881,0.986,197.8,19921
3882,0.986,197.8,19926
3883,0.986,197.8,19931
3884,0.986,197.8,19937
3885,0.986,197.8,19942
3886,0.986,197.8,19947
3887,0.986,197.89999,19952
3888,0.986,197.89999,19957
3889,0.986,197.89999,19962
3890,0.986,197.89999,19967
3891,0.986,197.89999,19972
3892,0.986,197.89999,19979
3893,0.986,197.89999,19984
3894,0.986,197.89999,19989
3895,0.986,197.89999,19994
3896,0.986,197.89999,19999
