power,time
1.20600,238.50000,22195
1.22600,242.59999,22201
1.21600,240.39999,22206
1.23200,240.30000,22211
1.21600,242.00000,22216
1.22200,239.89999,22221
1.21200,243.19998,22226
1.22800,239.50000,22231
1.22600,242.49998,22236
1.18600,235.10000,22242
1.22800,242.80000,22247
1.21600,240.49998,22252
1.22600,240.39999,22257
1.21200,242.00000,22262
1.22200,240.49998,22267
1.21600,240.59999,22272
1.21800,242.19998,22278
1.21800,241.39999,22283
1.21200,240.09999,22289
1.21200,239.59999,22294
1.23600,242.00000,22299
1.22200,239.69999,22304
1.21200,240.30000,22309
1.21200,243.59999,22314
1.23200,241.89999,22319
1.22200,238.30000,22324
1.22200,241.69999,22330
1.23200,243.50000,22335
1.22800,243.39999,22340
1.20000,243.59999,22345
1.23200,242.80000,22350
1.22600,240.49998,22355
1.21600,237.79998,22360
1.20000,242.00000,22365
1.22200,242.39999,22371
1.21600,241.39999,22376
1.20200,237.79998,22381
1.22600,242.80000,22387
1.21800,239.59999,22392
1.21000,239.89999,22397
1.21200,243.89999,22402
1.22800,239.30000,22407
1.21200,241.49998,22413
1.21800,240.09999,22418
1.23800,245.39999,22423
1.20000,237.39999,22428
1.22200,242.19998,22433
1.21200,244.99998,22438
1.23800,238.50000,22443
1.20600,242.49998,22448
1.22600,239.50000,22453
1.21200,244.29998,22459
1.21000,239.09999,22464
1.22200,241.89999,22469
1.20600,238.50000,22474
1.23600,244.39999,22479
1.20600,241.00000,22484
1.21800,237.99998,22490
1.20200,246.50000,22495
1.24600,241.00000,22501
1.21600,240.09999,22506
1.20600,238.79998,22511
1.23200,243.39999,22516
1.19600,236.59999,22521
1.21600,240.59999,22526
1.21600,244.09999,22531
1.23200,240.00000,22536
1.21200,239.50000,22542
1.21000,242.19998,22547
1.22200,242.80000,22552
1.21000,239.00000,22557
1.21600,240.59999,22562
1.22600,242.69999,22567
1.22600,242.39999,22572
1.20000,241.79998,22577
1.22200,243.00000,22582
1.22800,242.80000,22588
1.22600,236.50000,22593
1.19200,241.00000,22598
1.22600,242.69999,22603
1.21200,239.89999,22608
1.20600,238.79998,22613
1.21800,240.79998,22619
1.23200,238.09999,22624
1.20200,240.89999,22630
1.21600,240.30000,22635
1.21600,244.29998,22640
1.23600,238.79998,22645
1.21600,240.79998,22650
1.21000,239.39999,22655
1.20200,238.09999,22660
1.22200,239.59999,22665
1.21200,242.49998,22671
1.22600,240.00000,22676
1.21200,242.00000,22681
1.22200,239.59999,22686
1.21000,242.39999,22691
1.21200,239.59999,22696
1.22600,242.39999,22701
1.21000,239.09999,22706
1.22800,239.39999,22712
1.21000,242.69999,22717
1.22600,238.39999,22723
1.20600,244.59999,22728
1.23600,239.30000,22733
1.21000,240.89999,22738
1.19600,236.29998,22743
1.24200,245.69998,22748
1.21200,239.69999,22754
1.21800,237.29998,22759
1.20000,245.50000,22764
1.23800,239.19999,22769
1.21000,240.09999,22774
1.21200,238.50000,22779
1.24200,245.50000,22784
1.21000,239.19999,22789
1.20600,239.00000,22794
1.19000,235.50000,22800
1.23200,238.50000,22805
1.20600,239.19999,22810
1.20600,239.39999,22815
1.21000,243.19998,22820
1.22800,236.89999,22825
1.21600,240.69999,22830
1.21600,240.89999,22836
1.22600,242.39999,22842
1.20200,241.00000,22847
1.21800,242.80000,22852
1.22600,240.00000,22857
1.21600,239.59999,22862
1.21200,241.09999,22867
1.21800,243.50000,22872
1.21000,239.69999,22877
1.21000,239.50000,22883
1.21600,240.89999,22888
1.22600,242.29998,22893
1.21200,239.50000,22898
1.21000,239.30000,22903
1.21000,238.60000,22908
1.20600,239.30000,22913
1.21200,237.79998,22918
1.20200,237.99998,22923
1.20200,237.39999,22929
1.16600,230.39999,22934
1.14600,231.69998,22939
1.17400,229.50000,22944
1.16400,233.39999,22949
1.18000,232.89999,22955
1.18000,235.80000,22960
1.19200,244.50000,22965
1.22800,243.19998,22971
1.21200,239.89999,22976
1.22200,242.39999,22981
1.21800,242.49998,22986
1.22600,236.69999,22991
1.19600,244.39999,22996
1.23600,239.59999,23001
1.21000,240.59999,23006
1.21600,237.39999,23012
1.23600,244.59999,23017
1.21600,240.69999,23022
1.20600,238.60000,23027
1.21200,244.29998,23032
1.23600,241.49998,23037
1.21800,237.79998,23042
1.20200,241.19999,23048
1.21800,243.59999,23054
1.21200,240.19999,23059
1.20600,237.99998,23064
1.19600,236.99998,23069
1.24600,236.99998,23074
1.20000,242.80000,23079
1.22600,239.19999,23084
1.20600,245.69998,23089
1.24200,237.09999,23094
1.19600,241.49998,23100
1.20200,238.60000,23105
1.22600,242.39999,23110
1.21200,239.89999,23115
1.21600,241.29998,23120
1.21600,239.89999,23125
1.21200,241.00000,23130
1.21600,240.30000,23135
1.21200,242.29998,23142
1.22200,240.59999,23147
1.21800,241.49998,23152
1.21000,239.39999,23157
1.21800,241.79998,23162
1.21000,241.79998,23167
1.22200,240.19999,23172
1.21600,244.39999,23177
1.23600,240.39999,23183
1.21600,242.10000,23188
1.20600,238.30000,23193
1.24200,245.69998,23198
1.20600,238.09999,23203
1.20200,238.09999,23208
1.21000,242.69999,23213
1.22200,241.19999,23218
1.21800,238.69998,23224
1.20600,239.89999,23229
1.21200,243.89999,23235
1.21600,240.79998,23240
1.20200,238.50000,23245
1.21600,240.39999,23250
1.23600,239.50000,23255
1.21000,239.79998,23260
1.21000,240.19999,23266
1.21200,243.09999,23271
1.22800,237.19999,23276
1.20000,241.39999,23281
1.22200,242.00000,23286
1.21800,241.29998,23291
1.20200,238.30000,23296
1.22200,243.50000,23301
1.22800,240.69999,23306
1.21600,239.30000,23312
1.21000,241.49998,23317
1.21800,243.80000,23322
1.23200,239.00000,23327
1.21200,239.89999,23332
1.22200,242.19998,23337
1.21800,240.59999,23342
1.19600,241.09999,23348
1.21800,240.59999,23354
1.21600,242.39999,23359
1.22600,240.79998,23364
1.21600,240.19999,23369
1.21200,241.39999,23374
1.21800,241.59999,23379
1.21800,241.09999,23384
1.20600,239.09999,23389
1.21200,243.00000,23395
1.22800,241.19999,23400
1.21800,303.20001,23405
1.50800,356.29998,23410
1.77600,323.60000,23415
1.56600,312.19998,23420
1.30000,257.39999,23425
1.23800,245.50000,23430
1.21600,240.69999,23435
1.22800,237.19999,23442
1.20000,246.89999,23447
1.24800,239.89999,23452
1.21200,243.29998,23457
1.22800,238.30000,23462
1.24200,246.09999,23467
1.21200,239.89999,23472
1.21000,239.69999,23477
1.19200,244.50000,23483
1.23600,242.39999,23488
1.22600,237.99998,23493
1.20200,240.89999,23498
1.21800,244.99998,23503
1.23800,239.30000,23508
1.20600,239.30000,23513
1.21600,240.49998,23518
1.23800,245.19999,23524
1.20600,240.69999,23529
1.21600,240.09999,23534
1.21200,243.99998,23540
1.23200,237.69999,23545
1.20200,241.49998,23550
1.22200,240.39999,23555
1.22200,241.89999,23560
1.20600,239.00000,23566
1.21600,240.39999,23571
1.21600,239.39999,23576
1.21000,239.30000,23581
1.21000,241.79998,23586
1.22200,241.00000,23591
1.21600,240.59999,23596
1.21000,239.50000,23601
1.21600,240.59999,23606
1.21800,241.00000,23612
1.21800,241.29998,23617
1.20600,236.09999,23622
1.19200,244.29998,23627
1.23600,238.79998,23632
1.20600,242.19998,23637
1.22600,236.99998,23642
1.24600,246.19999,23648
1.20600,238.89999,23654
1.22200,241.59999,23659
1.19600,245.69998,23664
1.24200,242.00000,23669
1.22200,239.89999,23674
1.21200,237.60000,23679
1.20000,245.19999,23684
1.23800,238.19999,23689
1.20600,238.50000,23695
1.20600,238.79998,23700
1.23600,244.19999,23705
1.22600,239.00000,23710
1.20600,239.50000,23715
1.20600,242.10000,23720
1.22600,236.19999,23725
1.19200,239.79998,23730
1.21200,239.09999,23736
1.20600,238.60000,23741
1.20000,236.89999,23746
1.21600,240.19999,23751
1.20000,223.60000,23756
1.13400,227.69999,23762
1.15400,227.80000,23767
1.15000,235.80000,23772
1.19200,222.50000,23778
1.12800,236.29998,23783
1.16000,229.69999,23788
1.22600,242.39999,23793
1.20600,238.50000,23798
1.23200,239.50000,23803
1.21000,242.80000,23808
1.22800,240.39999,23813
1.21600,240.19999,23818
1.21600,240.59999,23824
1.21600,242.19998,23829
1.21600,240.79998,23834
1.21200,240.30000,23839
1.21000,239.30000,23844
1.22200,241.29998,23849
1.21800,240.00000,23854
1.21200,240.19999,23859
1.21200,241.59999,23865
1.21800,241.09999,23870
1.21800,238.69998,23876
1.22200,242.39999,23881
1.21800,240.79998,23886
1.21800,241.49998,23891
1.18600,243.99998,23896
1.23200,240.49998,23901
1.21600,240.30000,23907
1.21200,237.29998,23912
1.20000,244.79998,23917
1.21200,240.09999,23922
1.21600,240.00000,23927
1.21000,239.39999,23932
1.24200,240.19999,23937
1.21200,238.39999,23942
1.20600,240.59999,23947
1.21600,244.99998,23953
1.23800,239.30000,23958
1.21200,240.09999,23963
1.21200,239.89999,23969
1.24200,245.60000,23974
1.20000,237.19999,23979
1.22200,239.30000,23984
1.21000,244.59999,23989
1.23600,237.19999,23995
1.20000,241.89999,24000
1.22200,240.19999,24005
1.21200,242.59999,24010
1.20200,238.30000,24015
1.21800,241.39999,24020
1.21200,240.79998,24025
1.21000,235.39999,24030
1.19000,241.19999,24036
1.21800,241.89999,24041
1.22200,240.09999,24046
1.21200,240.09999,24051
1.21800,241.19999,24056
1.22200,241.59999,24062
1.21800,241.39999,24067
1.21000,239.59999,24072
1.21800,241.59999,24078
1.22200,241.89999,24083
1.22200,239.50000,24088
1.21200,240.89999,24093
1.21800,242.39999,24098
1.22200,241.89999,24103
1.20200,238.30000,24108
1.20600,238.79998,24113
1.22600,240.69999,24118
1.21600,238.69998,24124
1.20600,239.30000,24129
1.21000,243.69999,24134
1.23200,240.00000,24139
1.21200,237.99998,24144
1.21800,241.69999,24149
1.22600,242.89999,24154
1.21000,239.19999,24160
1.20600,241.39999,24166
1.21800,237.50000,24171
1.20000,239.89999,24176
1.21200,239.00000,24181
1.21000,244.99998,24186
1.23600,239.19999,24191
1.21200,239.89999,24196
1.20600,239.00000,24201
1.24200,245.89999,24207
1.20600,240.39999,24212
1.21600,239.09999,24217
1.20600,244.79998,24222
1.23600,236.99998,24227
1.19600,240.49998,24232
1.21600,240.89999,24237
1.23200,243.39999,24242
1.21000,239.39999,24248
1.21200,239.69999,24253
1.21600,241.49998,24258
1.21800,240.59999,24264
1.21600,239.79998,24269
1.21200,241.49998,24274
1.21800,241.49998,24279
1.22200,241.69999,24284
1.21200,239.89999,24290
1.21800,241.29998,24295
1.22200,242.10000,24300
1.22200,237.89999,24305
1.20200,237.19999,24310
1.19600,243.00000,24315
1.22800,238.69998,24320
1.20600,241.09999,24325
1.21000,240.00000,24330
1.21800,241.19999,24336
1.21000,239.79998,24341
1.21000,243.99998,24346
1.23200,240.49998,24351
1.21600,240.39999,24356
1.21600,238.09999,24362
1.20200,244.79998,24367
1.23600,240.19999,24372
1.21000,239.09999,24378
1.21000,239.59999,24383
1.23800,244.99998,24388
1.21200,238.30000,24393
1.20200,240.19999,24398
1.21200,244.89999,24403
1.23600,238.60000,24408
1.20600,239.50000,24413
1.21600,242.10000,24419
1.23600,244.79998,24424
1.20000,237.19999,24429
1.21800,241.00000,24434
1.21600,243.89999,24439
1.23600,236.89999,24444
1.20000,229.29998,24449
1.16000,234.80000,24454
1.18600,232.69999,24459
1.21200,240.09999,24466
1.21000,239.39999,24471
1.22800,243.59999,24476
1.20000,240.89999,24481
1.21600,240.09999,24486
1.21200,244.69999,24491
1.23800,239.79998,24496
1.21200,241.89999,24501
1.22200,239.79998,24507
1.23200,243.89999,24512
1.21200,240.00000,24517
1.21800,241.39999,24522
1.21200,244.19999,24527
1.23200,240.19999,24532
1.21200,241.19999,24537
1.21800,238.50000,24542
1.20600,245.19999,24548
1.23800,239.79998,24553
1.22200,241.69999,24558
1.19600,236.99998,24564
1.22600,242.89999,24569
1.20000,237.79998,24574
1.20200,235.80000,24579
1.19000,241.19999,24584
1.21800,238.19999,24590
1.20600,225.89999,24595
1.14400,226.49998,24600
1.17600,232.79998,24605
1.18200,234.00000,24610
1.17600,232.09999,24615
1.18200,242.00000,24620
1.22200,240.09999,24625
1.21200,242.49998,24630
1.22600,245.39999,24636
1.23800,240.00000,24641
1.21000,239.30000,24646
1.21000,239.59999,24651
1.24200,245.99998,24656
1.20600,238.19999,24661
1.21800,239.30000,24666
1.21000,245.69998,24671
1.24200,236.50000,24678
1.19200,240.89999,24683
1.21600,240.19999,24688
1.23200,243.99998,24693
1.20600,238.69998,24698
1.21600,240.30000,24703
1.21600,242.29998,24708
1.22600,240.09999,24713
1.21200,239.00000,24719
1.21000,237.29998,24724
1.20000,242.69999,24729
1.22600,239.39999,24734
1.22600,242.39999,24739
1.20200,238.89999,24744
1.22800,243.09999,24749
1.20200,241.00000,24754
1.21800,239.79998,24760
1.21000,241.29998,24765
1.21800,240.39999,24770
1.21200,239.89999,24776
1.21200,243.09999,24781
1.21200,239.69999,24786
1.21600,240.79998,24791
1.20200,237.79998,24796
1.23600,240.19999,24802
1.21200,241.19999,24807
1.21800,238.09999,24812
1.20200,245.39999,24817
1.24200,240.39999,24822
1.21200,240.09999,24827
1.21000,239.30000,24832
1.23600,244.89999,24837
1.21000,239.59999,24842
1.20600,240.00000,24848
1.21200,245.39999,24853
1.23800,236.19999,24858
1.19600,238.30000,24863
1.20200,240.59999,24868
1.22800,243.59999,24874
1.20600,238.69998,24879
1.21600,240.89999,24884
1.21600,242.39999,24890
1.22200,237.19999,24895
1.19600,240.79998,24900
1.21600,242.29998,24905
1.22200,240.89999,24910
1.21800,239.39999,24915
1.22800,243.19998,24920
1.22800,243.39999,24925
1.20600,238.69998,24931
1.21200,240.79998,24936
1.21600,243.19998,24941
1.22800,240.49998,24946
1.21600,240.30000,24951
1.21600,241.39999,24956
1.22200,241.69999,24962
1.22200,241.69999,24967
1.21000,239.50000,24973
1.22200,241.69999,24978
1.21800,241.59999,24983
1.21800,239.39999,24988
1.21000,240.49998,24993
1.21600,239.09999,24998
1.21000,241.09999,25003
1.21200,240.30000,25008
1.20600,239.00000,25013
1.23200,243.59999,25019
1.21800,239.19999,25024
1.21000,240.49998,25029
1.21200,241.89999,25034
1.22200,241.00000,25039
1.21800,238.09999,25044
1.20200,242.89999,25049
1.21800,241.00000,25054
1.21800,241.09999,25060
1.20200,237.79998,25065
1.23200,239.50000,25071
1.21000,240.49998,25076
1.21600,238.50000,25081
1.20600,246.30000,25086
1.24600,238.79998,25091
1.20600,239.89999,25096
1.21000,239.09999,25102
1.24200,246.09999,25107
1.20200,238.09999,25112
1.21200,238.89999,25117
1.20600,245.29998,25122
1.23800,236.99998,25127
1.19600,240.89999,25132
1.21800,235.19998,25137
1.18600,244.69999,25142
1.20600,238.39999,25148
1.21800,241.19999,25153
1.21200,240.09999,25158
1.22800,239.39999,25164
1.21000,241.29998,25169
1.21800,240.49998,25174
1.21200,241.29998,25179
1.21800,239.79998,25184
1.22200,241.59999,25190
1.21200,240.00000,25195
1.22200,241.69999,25200
1.21000,241.59999,25205
1.21800,239.89999,25210
1.21200,241.59999,25215
1.21800,239.69999,25220
1.21200,241.09999,25225
1.21800,241.49998,25231
1.21800,241.49998,25236
1.21000,239.19999,25241
1.21200,240.30000,25246
1.22600,241.89999,25251
1.22200,238.89999,25257
1.21000,240.00000,25262
1.21200,243.00000,25267
1.22800,242.19998,25273
1.22200,235.00000,25278
1.21600,240.59999,25283
1.23600,244.29998,25288
1.21800,241.39999,25293
1.20200,241.79998,25298
1.22200,243.80000,25303
1.23200,241.39999,25308
1.21800,238.30000,25314
1.20600,242.10000,25319
1.22200,242.80000,25324
1.21200,239.69999,25329
1.21200,239.79998,25334
1.22600,242.89999,25339
1.21800,239.30000,25344
1.21000,239.79998,25349
1.21200,243.69999,25354
1.22800,238.79998,25360
1.20600,240.30000,25365
1.21000,239.50000,25371
1.23200,243.89999,25376
1.19200,236.00000,25381
1.21000,239.39999,25386
1.20600,241.39999,25391
1.21800,235.29998,25396
1.19000,238.50000,25402
1.20600,238.39999,25407
1.20600,231.39999,25412
1.18000,233.30000,25417
1.34000,265.60000,25422
1.49400,298.10000,25427
1.63800,306.69998,25432
1.54400,285.09997,25437
1.43200,251.89999,25443
1.27200,245.39999,25448
1.23800,241.69999,25453
1.22200,240.00000,25458
1.20600,238.79998,25463
1.30800,262.29998,25468
1.40000,276.50000,25473
1.23200,239.79998,25479
1.21000,242.89999,25485
1.22200,240.00000,25490
1.21200,239.50000,25495
1.21000,244.09999,25500
1.23200,242.00000,25505
1.22200,241.89999,25510
1.21200,239.59999,25515
1.23800,244.99998,25520
1.22200,240.39999,25525
1.21600,241.39999,25531
1.21800,242.39999,25536
1.22800,238.50000,25541
1.20200,239.09999,25546
1.21000,239.69999,25551
1.23800,245.19999,25556
1.21200,240.19999,25561
1.21000,239.19999,25566
1.21600,244.50000,25572
1.23600,238.89999,25577
1.21000,240.00000,25582
1.21200,241.39999,25587
1.21800,243.39999,25593
1.22800,238.89999,25598
1.21200,240.09999,25603
1.21800,241.29998,25608
1.22200,241.69999,25614
1.21800,240.39999,25619
1.21600,242.19998,25624
1.22200,239.30000,25629
1.21000,240.89999,25634
1.21800,239.89999,25639
1.22200,242.29998,25644
1.21200,239.69999,25649
1.21800,241.39999,25654
1.21200,242.69999,25660
1.22600,239.59999,25665
1.21200,241.69999,25670
1.22200,235.80000,25675
1.19200,242.89999,25680
1.22600,240.30000,25686
1.21200,240.30000,25691
1.20200,238.09999,25696
1.23200,243.80000,25702
1.21200,241.09999,25707
1.21800,237.69999,25712
1.20200,245.50000,25717
1.24200,240.00000,25722
1.21600,240.59999,25727
1.21600,238.89999,25732
1.24200,245.39999,25737
1.21200,240.00000,25743
1.20600,238.50000,25748
1.21200,244.09999,25753
1.23200,240.00000,25758
1.21200,239.50000,25763
1.21000,240.59999,25768
1.21600,243.89999,25773
1.23200,237.79998,25778
1.21800,241.29998,25784
1.21800,241.29998,25789
1.22800,243.09999,25794
1.20000,242.49998,25799
1.22600,242.69999,25805
1.22600,241.19999,25810
1.21800,234.80000,25815
1.18600,241.69999,25820
1.22200,244.09999,25826
1.21200,239.69999,25831
1.21600,240.19999,25836
1.22200,241.89999,25841
1.22800,239.79998,25846
1.21200,240.30000,25851
1.21600,240.89999,25856
1.21800,242.49998,25861
1.22600,241.09999,25866
1.21200,239.69999,25872
1.21800,241.29998,25877
1.21800,241.29998,25882
1.22200,239.19999,25887
1.21000,241.09999,25892
1.21800,241.79998,25898
1.22200,242.29998,25903
1.22600,239.19999,25908
1.21000,240.39999,25914
1.22200,241.79998,25919
1.22200,242.00000,25924
1.20200,238.39999,25929
1.21600,240.30000,25934
1.21200,241.09999,25939
1.21800,237.99998,25944
1.20200,243.89999,25949
1.23200,235.29998,25955
1.19000,241.09999,25960
1.20000,237.60000,25965
1.23600,244.79998,25970
1.21200,240.00000,25975
1.21200,239.09999,25980
1.21000,245.09999,25985
1.23800,240.09999,25990
1.21200,239.00000,25995
1.20600,239.50000,26001
1.21200,245.50000,26006
1.21000,238.79998,26011
1.21200,240.09999,26017
1.21000,239.30000,26022
1.24200,237.60000,26027
1.20200,241.29998,26032
1.21800,239.30000,26037
1.21000,245.09999,26043
1.23800,237.19999,26048
1.20000,241.59999,26053
1.21000,239.30000,26058
1.22800,243.29998,26063
1.20600,238.19999,26068
1.22600,240.09999,26073
1.21200,240.59999,26078
1.21600,238.89999,26084
1.20600,241.89999,26089
1.22200,237.60000,26094
1.21200,240.30000,26099
1.21200,240.09999,26104
1.21800,241.19999,26109
1.22200,241.59999,26114
1.21800,239.89999,26120
1.21200,241.00000,26126
1.21800,241.49998,26131
1.21800,240.89999,26136
1.21800,239.59999,26141
1.21000,239.39999,26146
1.23200,243.69999,26151
1.21600,240.89999,26156
1.21200,238.39999,26161
1.20600,243.99998,26166
1.23200,241.29998,26172
1.21800,238.79998,26177
1.21000,240.09999,26182
1.21200,243.59999,26187
1.21600,240.59999,26192
1.19200,235.89999,26197
1.21000,239.50000,26202
1.21800,237.99998,26207
1.20200,234.69999,26214
1.18600,239.59999,26219
1.21000,239.79998,26224
1.21200,227.49998,26229
1.15400,235.39999,26234
1.20000,237.79998,26239
1.16000,229.69999,26244
1.20600,239.09999,26249
1.21600,247.49998,26255
1.24800,239.89999,26260
1.21200,238.50000,26265
1.20600,241.19999,26270
1.21800,244.19999,26275
1.21200,239.50000,26280
1.21200,240.00000,26285
1.21800,241.09999,26290
1.23200,243.89999,26296
1.21000,240.19999,26301
1.21600,241.19999,26306
1.21800,242.59999,26311
1.22600,241.09999,26317
1.21800,239.50000,26322
1.22200,242.00000,26327
1.21600,240.79998,26332
1.22200,242.19998,26338
1.21200,241.00000,26343
1.21800,238.50000,26348
1.20600,241.49998,26353
1.21800,240.30000,26358
1.21200,239.59999,26363
1.21000,241.79998,26368
1.21800,241.29998,26373
1.21200,239.69999,26378
1.22200,242.00000,26384
1.21600,241.59999,26389
1.21800,237.79998,26394
1.20200,244.79998,26399
1.23600,239.50000,26404
1.21200,241.69999,26409
1.22200,236.89999,26414
1.24600,246.30000,26419
1.21000,239.19999,26425
1.21800,241.19999,26431
1.20000,245.50000,26436
1.23800,239.19999,26441
1.20600,238.50000,26446
1.20600,240.30000,26451
1.21200,244.50000,26456
1.23600,240.30000,26461
1.20600,238.60000,26467
1.21600,240.69999,26472
1.22800,243.29998,26477
1.20600,238.39999,26482
1.20600,236.80000,26487
1.19600,245.09999,26492
1.23800,237.50000,26497
1.20000,242.29998,26502
1.22600,239.59999,26507
1.22600,242.49998,26513
1.20000,237.89999,26518
1.21800,241.49998,26523
1.21600,239.30000,26528
1.21000,239.59999,26533
1.21000,240.49998,26539
1.21600,243.39999,26544
1.22800,239.59999,26549
1.21600,240.89999,26555
1.21600,240.59999,26560
1.22600,242.39999,26565
1.21000,239.30000,26570
1.21200,239.79998,26575
1.21200,243.19998,26580
1.22800,240.09999,26585
1.21200,241.79998,26590
1.22200,238.69998,26596
1.23800,244.99998,26601
1.21200,240.19999,26606
1.21800,241.19999,26611
1.20000,245.09999,26616
1.23800,237.60000,26621
1.20200,237.79998,26626
1.20000,239.79998,26631
1.21000,244.09999,26638
1.23200,240.19999,26643
1.20600,239.00000,26648
1.21600,240.79998,26653
1.22800,243.00000,26658
1.20600,238.50000,26663
1.20600,241.89999,26668
1.22200,242.19998,26673
1.22600,238.79998,26678
1.20600,240.49998,26684
1.21600,243.00000,26689
1.21800,241.09999,26694
1.20000,237.19999,26699
1.21800,241.19999,26704
1.22800,240.30000,26709
1.21600,238.50000,26714
1.20600,241.19999,26719
1.21800,243.89999,26725
1.23200,239.09999,26730
1.21000,239.79998,26735
1.21800,241.49998,26740
1.22800,243.09999,26746
1.21600,240.39999,26751
1.20600,242.00000,26756
1.22200,237.39999,26761
1.20000,239.89999,26767
1.21200,239.39999,26772
1.21000,240.59999,26777
1.21800,241.09999,26782
1.21800,241.00000,26787
1.21200,240.19999,26792
1.21800,241.00000,26797
1.22200,241.00000,26802
1.21800,240.00000,26808
1.21200,240.89999,26813
1.21600,241.00000,26818
1.21800,240.89999,26823
1.21600,239.30000,26828
1.22200,242.00000,26833
1.21600,240.69999,26838
1.21600,240.89999,26843
1.20600,244.39999,26848
1.23600,239.89999,26854
1.21200,241.09999,26859
1.21800,237.19999,26864
1.20000,245.50000,26869
1.21000,239.39999,26875
1.21600,240.59999,26880
1.20200,238.09999,26885
1.24200,245.69998,26890
1.20600,239.19999,26896
1.21000,235.80000,26901
1.19200,244.39999,26906
1.23600,238.79998,26911
1.20600,238.69998,26916
1.21200,239.79998,26921
1.23600,244.59999,26926
1.20600,238.19999,26931
1.21800,240.30000,26937
1.21200,244.29998,26942
1.23600,238.19999,26947
1.20200,241.09999,26952
1.21800,241.39999,26957
1.21800,241.69999,26962
1.21000,239.09999,26968
1.21800,240.79998,26973
1.22600,242.69999,26979
1.21000,239.89999,26984
1.21200,241.09999,26989
1.21800,243.09999,26994
1.22800,239.79998,26999
1.21200,239.50000,27004
1.21000,239.19999,27009
1.21200,239.89999,27014
1.20200,238.30000,27019
1.19600,236.69999,27025
1.20600,239.00000,27030
1.21000,228.09999,27035
1.15400,234.39999,27040
1.18600,224.19999,27045
1.13800,232.30000,27050
1.19200,235.29998,27055
1.17400,231.79998,27060
1.21200,240.09999,27067
1.24200,242.29998,27072
1.22600,240.79998,27077
1.21600,238.69998,27082
1.20600,245.39999,27087
1.23800,239.59999,27092
1.21200,239.69999,27097
1.21200,240.30000,27102
1.22800,243.50000,27108
1.21000,239.39999,27113
1.21200,241.59999,27118
1.21800,242.59999,27123
1.22600,237.60000,27128
1.20000,241.00000,27133
1.21800,242.19998,27138
1.22200,240.89999,27143
1.20000,237.29998,27149
1.21800,241.00000,27154
1.23600,244.59999,27159
1.21200,234.39999,27164
1.18200,241.19999,27170
1.21800,243.99998,27175
1.23200,239.59999,27180
1.21000,239.19999,27185
1.21000,241.89999,27190
1.22800,243.09999,27196
1.21200,240.09999,27201
1.21000,239.09999,27206
1.22600,241.59999,27211
1.21800,240.69999,27216
1.21600,238.69998,27221
1.20600,241.09999,27226
1.21600,240.19999,27231
1.22600,242.29998,27237
1.21000,239.50000,27242
1.21600,240.89999,27247
1.21600,240.79998,27252
1.21200,240.19999,27257
1.21200,240.39999,27262
1.21600,241.69999,27268
1.22200,240.00000,27273
1.21200,240.89999,27279
1.21600,240.69999,27284
1.21600,240.69999,27289
1.20600,239.19999,27294
1.21000,242.39999,27299
1.22600,236.59999,27304
1.19600,241.69999,27309
1.22200,236.69999,27314
1.19600,245.89999,27320
1.24200,239.00000,27325
1.21800,241.39999,27330
1.20200,237.89999,27335
1.24800,246.79998,27340
1.25800,240.39999,27345
1.21600,239.09999,27350
1.20600,245.50000,27355
1.23800,238.69998,27360
1.20600,239.19999,27366
1.21000,239.30000,27372
1.23200,244.09999,27377
1.20600,238.69998,27382
1.21200,239.79998,27387
1.21800,242.29998,27392
1.22600,238.69998,27397
1.20600,239.79998,27402
1.21200,242.49998,27408
1.22200,239.39999,27413
1.21200,239.69999,27418
1.21600,240.19999,27423
1.23600,244.39999,27428
1.20600,241.39999,27433
1.21800,238.50000,27438
1.20600,241.29998,27443
1.21800,240.09999,27449
1.21200,238.50000,27454
1.20200,240.79998,27459
1.21600,241.00000,27464
1.21200,240.30000,27470
1.20600,239.19999,27475
1.21800,240.89999,27480
1.21600,240.59999,27485
1.21600,240.09999,27491
1.21200,239.39999,27496
1.21000,243.50000,27501
1.22800,240.00000,27506
1.21600,240.89999,27511
1.20000,237.50000,27516
1.23200,244.09999,27521
1.20600,240.19999,27526
1.21200,238.19999,27531
1.20200,243.19998,27537
1.22800,240.09999,27542
1.21200,239.89999,27547
1.21200,241.39999,27552
1.22600,242.49998,27557
1.21200,239.89999,27562
1.21000,239.09999,27567
1.22600,241.39999,27573
1.21800,236.69999,27579
1.20000,236.59999,27584
1.19200,245.50000,27589
1.23800,238.30000,27594
1.20600,238.39999,27599
1.20600,239.00000,27604
1.23600,244.79998,27609
1.20600,239.00000,27614
1.20600,240.19999,27620
1.21200,244.09999,27625
1.23600,239.00000,27630
1.20600,239.79998,27635
1.21200,241.29998,27640
1.23600,244.29998,27645
1.20600,239.00000,27650
1.21200,239.89999,27655
1.21600,240.59999,27661
1.22200,239.79998,27666
1.21000,239.50000,27671
1.21000,241.39999,27676
1.21800,239.39999,27681
1.21000,240.89999,27686
1.20600,239.19999,27692
1.22200,241.89999,27697
1.21000,239.39999,27702
1.21800,240.19999,27708
1.21600,242.29998,27713
1.22600,238.89999,27718
1.21000,236.80000,27723
1.19600,242.10000,27728
1.22200,240.39999,27733
1.22600,242.49998,27738
1.21000,239.19999,27743
1.22200,241.69999,27749
1.22600,242.39999,27754
